"UHRSWORK","INCWAGE","region","education_level","age","gender","race_group"
60,75000,"South","Some_College",30,"Male","White"
38,26000,"Midwest","Some_College",53,"Female","White"
42,40000,"South","High_School",20,"Male","Other"
25,17500,"Northeast","Some_College",50,"Male","Other"
40,220000,"West","High_School",44,"Male","White"
45,50000,"South","High_School",59,"Female","White"
80,5000,"Midwest","Bachelor",31,"Female","White"
40,5000,"Northeast","Above_Bachelor",45,"Female","White"
40,110000,"West","Bachelor",48,"Female","White"
12,22000,"Midwest","Some_College",62,"Female","White"
42,38000,"Northeast","Some_College",39,"Male","White"
40,22900,"Midwest","High_School",27,"Female","White"
55,120000,"West","Above_Bachelor",49,"Male","White"
10,1300,"Northeast","High_School",18,"Female","White"
40,30000,"Midwest","Some_College",43,"Female","White"
6,1000,"South","High_School",18,"Female","White"
40,400000,"West","Above_Bachelor",35,"Male","White"
50,23800,"South","High_School",56,"Male","Other"
32,20700,"South","High_School",30,"Male","White"
40,50000,"Midwest","High_School",37,"Male","White"
40,20000,"South","Some_College",21,"Female","Black"
4,400,"South","Some_College",19,"Male","White"
40,133000,"West","Bachelor",31,"Male","White"
40,157000,"West","Above_Bachelor",61,"Male","Asian"
40,30000,"South","Some_College",51,"Female","White"
40,106000,"Northeast","Bachelor",59,"Male","White"
25,20000,"South","High_School",25,"Male","Black"
40,150000,"Northeast","Some_College",40,"Male","White"
38,83000,"Northeast","Bachelor",33,"Female","White"
40,37000,"West","Some_College",24,"Female","Other"
40,130000,"West","Bachelor",38,"Female","White"
40,200000,"South","Above_Bachelor",42,"Male","Asian"
40,64000,"West","Bachelor",52,"Female","Asian"
40,60000,"West","Bachelor",37,"Male","White"
40,54000,"South","Above_Bachelor",38,"Female","White"
40,80000,"Midwest","Bachelor",34,"Female","White"
15,300,"South","High_School",21,"Male","Asian"
40,106000,"South","Above_Bachelor",56,"Female","White"
40,40000,"West","Some_College",52,"Male","Other"
45,89000,"Northeast","Bachelor",35,"Male","White"
50,100000,"Northeast","Above_Bachelor",34,"Male","White"
40,80000,"Northeast","Bachelor",33,"Female","Black"
35,9000,"Northeast","Some_College",29,"Female","White"
40,57000,"Midwest","Some_College",51,"Female","White"
40,50000,"Northeast","High_School",58,"Female","White"
40,28000,"South","Some_College",23,"Female","White"
40,65000,"Midwest","Some_College",64,"Male","Black"
14,300,"Midwest","Bachelor",23,"Female","Black"
40,60000,"Northeast","Some_College",50,"Male","Black"
33,5400,"South","Some_College",33,"Female","White"
50,200000,"South","Above_Bachelor",48,"Male","White"
40,42000,"Midwest","Above_Bachelor",36,"Male","White"
40,32000,"West","Bachelor",33,"Female","White"
35,15000,"Northeast","High_School",54,"Female","Other"
48,18100,"South","Below_High_School",46,"Male","White"
40,30000,"South","Bachelor",27,"Female","White"
35,35000,"Northeast","High_School",22,"Male","White"
40,50000,"Northeast","High_School",62,"Female","White"
40,109000,"South","Above_Bachelor",43,"Female","Asian"
40,45000,"South","Some_College",44,"Male","White"
40,48000,"West","Some_College",59,"Female","White"
35,17700,"Midwest","Bachelor",64,"Female","Other"
40,180000,"Northeast","Above_Bachelor",46,"Female","Asian"
40,30000,"Northeast","High_School",65,"Female","Other"
40,200000,"West","Above_Bachelor",38,"Male","Asian"
40,173000,"West","Bachelor",47,"Male","Other"
45,64000,"Midwest","Some_College",53,"Male","White"
30,10000,"South","Some_College",22,"Female","Asian"
40,75000,"Northeast","Some_College",60,"Female","White"
12,10000,"Midwest","High_School",36,"Female","White"
45,90000,"Northeast","Some_College",38,"Male","White"
50,35000,"Midwest","Some_College",51,"Female","White"
40,250000,"Midwest","Some_College",41,"Male","White"
36,48000,"South","Some_College",28,"Female","White"
24,16700,"Midwest","Bachelor",59,"Female","White"
40,120000,"West","High_School",53,"Male","White"
40,52000,"Midwest","High_School",57,"Male","White"
40,24000,"South","Some_College",49,"Male","White"
70,115000,"South","Above_Bachelor",62,"Female","White"
40,40500,"South","High_School",23,"Male","White"
40,160000,"West","Above_Bachelor",55,"Female","Asian"
40,16000,"South","High_School",18,"Male","White"
40,72000,"Midwest","Bachelor",36,"Female","White"
40,57000,"Midwest","Some_College",47,"Female","White"
40,35000,"South","Bachelor",36,"Female","White"
45,113000,"Midwest","Bachelor",45,"Male","White"
30,35000,"South","Some_College",32,"Female","Other"
40,50000,"Northeast","Bachelor",41,"Male","Asian"
40,36000,"Midwest","Some_College",36,"Female","White"
2,4300,"South","Some_College",32,"Female","White"
40,12000,"Northeast","High_School",21,"Male","White"
60,60000,"West","High_School",49,"Male","White"
43,135000,"South","Some_College",41,"Male","White"
30,95000,"West","Above_Bachelor",60,"Female","Other"
48,180000,"South","Above_Bachelor",64,"Male","White"
30,90000,"Northeast","Above_Bachelor",40,"Male","White"
40,15000,"Northeast","High_School",34,"Female","Black"
40,55000,"Northeast","Some_College",36,"Female","White"
21,6000,"Northeast","Some_College",40,"Female","White"
40,10000,"West","Some_College",34,"Female","Asian"
75,64000,"South","High_School",27,"Male","Other"
35,280000,"Midwest","Above_Bachelor",37,"Male","Asian"
30,24000,"Midwest","Bachelor",50,"Female","White"
20,24000,"Northeast","Below_High_School",45,"Male","Other"
40,6000,"South","High_School",18,"Female","White"
9,60000,"South","Bachelor",47,"Female","White"
50,82000,"Midwest","Bachelor",32,"Male","White"
40,12000,"Midwest","Some_College",54,"Female","White"
40,85000,"Northeast","High_School",59,"Male","Black"
36,13500,"West","High_School",37,"Female","Black"
10,40000,"South","Above_Bachelor",62,"Male","White"
20,4500,"Northeast","Below_High_School",18,"Male","Other"
43,160000,"West","Bachelor",57,"Male","White"
28,13000,"Northeast","Some_College",20,"Male","Asian"
30,3800,"South","High_School",18,"Female","Other"
40,80000,"West","Some_College",27,"Female","Asian"
40,175000,"Northeast","Bachelor",61,"Male","White"
40,52000,"Midwest","Bachelor",28,"Female","White"
60,85000,"South","High_School",47,"Male","White"
15,7000,"South","High_School",40,"Female","White"
50,80000,"West","High_School",50,"Male","White"
40,22400,"South","Bachelor",58,"Male","White"
55,25000,"West","Some_College",19,"Male","White"
40,35000,"Midwest","High_School",23,"Male","Other"
45,96000,"Midwest","Bachelor",27,"Male","White"
40,95000,"West","Some_College",49,"Male","Asian"
40,99000,"West","Bachelor",33,"Male","White"
38,38400,"Midwest","High_School",41,"Female","White"
50,40000,"Midwest","High_School",28,"Male","White"
40,75000,"South","Bachelor",27,"Male","Black"
40,30000,"Northeast","Below_High_School",40,"Male","Other"
16,13500,"Northeast","Bachelor",63,"Female","White"
40,52000,"Midwest","Some_College",58,"Male","White"
66,52000,"West","Some_College",60,"Male","Asian"
45,120000,"Northeast","Above_Bachelor",40,"Male","White"
40,210000,"West","Above_Bachelor",47,"Female","Asian"
40,44000,"Midwest","High_School",24,"Male","White"
48,76000,"Midwest","High_School",46,"Female","White"
55,12000,"South","Bachelor",26,"Male","White"
40,85000,"South","Bachelor",37,"Female","Other"
40,11500,"Midwest","Bachelor",48,"Female","White"
40,80000,"West","Bachelor",36,"Male","Other"
40,10000,"West","Below_High_School",42,"Male","Other"
40,38000,"Midwest","High_School",38,"Male","White"
40,130000,"South","High_School",54,"Female","Black"
55,52000,"Midwest","High_School",36,"Male","White"
40,20000,"West","High_School",27,"Male","White"
20,15000,"South","Some_College",22,"Male","Asian"
44,44000,"South","Some_College",23,"Male","White"
40,33600,"Northeast","Some_College",54,"Female","Other"
60,64000,"Northeast","High_School",34,"Female","White"
45,60000,"West","High_School",41,"Male","White"
40,220000,"Northeast","Bachelor",32,"Male","Asian"
40,37400,"Midwest","Some_College",47,"Female","Black"
23,16000,"Midwest","High_School",38,"Female","White"
40,100000,"West","High_School",54,"Male","White"
40,48000,"West","Some_College",26,"Male","White"
43,39000,"South","Some_College",43,"Male","White"
35,42000,"Midwest","Bachelor",26,"Male","White"
43,135000,"Northeast","Bachelor",37,"Female","White"
45,208000,"West","Bachelor",57,"Male","White"
40,100000,"West","Above_Bachelor",29,"Female","White"
40,72000,"West","Bachelor",26,"Female","White"
48,96000,"Midwest","Bachelor",28,"Male","White"
40,50000,"West","Bachelor",26,"Female","White"
45,140000,"South","Bachelor",43,"Male","White"
40,149000,"Midwest","Bachelor",59,"Female","White"
55,170000,"Midwest","Above_Bachelor",32,"Male","White"
40,40100,"West","Some_College",44,"Male","Other"
12,27000,"Midwest","Some_College",55,"Female","White"
40,75000,"West","Bachelor",28,"Male","Black"
30,60000,"West","Some_College",22,"Male","White"
40,42700,"Northeast","Bachelor",25,"Female","Black"
16,5500,"Northeast","Some_College",21,"Female","White"
40,19000,"Northeast","Above_Bachelor",53,"Male","White"
30,19000,"West","Some_College",62,"Female","White"
40,87000,"Midwest","Bachelor",36,"Female","White"
50,250000,"Northeast","Above_Bachelor",38,"Male","White"
40,50000,"South","Some_College",35,"Female","Other"
45,110000,"Midwest","Bachelor",39,"Female","Asian"
10,30000,"South","High_School",46,"Female","White"
40,60000,"South","Above_Bachelor",53,"Female","White"
50,90000,"Midwest","Bachelor",56,"Male","White"
50,26000,"Northeast","Some_College",55,"Male","White"
45,75000,"Midwest","High_School",32,"Male","White"
40,48000,"South","Some_College",63,"Male","White"
60,200000,"West","Above_Bachelor",57,"Female","White"
45,34000,"South","Above_Bachelor",27,"Male","White"
50,100000,"South","Some_College",42,"Male","White"
40,47000,"Midwest","Bachelor",29,"Male","White"
35,100000,"Northeast","Above_Bachelor",33,"Male","White"
60,280000,"West","Bachelor",47,"Female","White"
40,42000,"West","Bachelor",31,"Female","Black"
9,2700,"Midwest","High_School",23,"Female","White"
20,3200,"Midwest","High_School",22,"Female","Black"
40,46000,"South","Some_College",32,"Female","Other"
60,190000,"Northeast","Bachelor",34,"Female","White"
35,50000,"West","Bachelor",47,"Male","White"
40,40000,"Midwest","Some_College",42,"Female","White"
25,4000,"West","Some_College",22,"Female","Other"
40,52000,"Northeast","High_School",64,"Male","White"
40,70000,"West","Bachelor",36,"Male","White"
40,23000,"Midwest","High_School",29,"Male","White"
48,5000,"South","High_School",49,"Male","White"
4,3700,"West","High_School",19,"Female","White"
40,40000,"West","Some_College",48,"Female","White"
40,86000,"West","High_School",56,"Female","White"
40,25000,"Northeast","Above_Bachelor",31,"Male","White"
40,50000,"West","Some_College",60,"Female","Asian"
12,7500,"Midwest","Below_High_School",18,"Male","White"
40,75000,"West","Above_Bachelor",47,"Female","Black"
40,36000,"South","High_School",39,"Female","White"
40,108000,"South","High_School",48,"Male","White"
40,45000,"Midwest","Some_College",33,"Female","Black"
5,45500,"Midwest","Above_Bachelor",32,"Female","Black"
40,80000,"Midwest","Bachelor",30,"Male","White"
12,4400,"Midwest","High_School",19,"Male","White"
40,49000,"South","Bachelor",59,"Male","White"
60,684000,"West","Above_Bachelor",54,"Male","White"
60,200000,"West","Above_Bachelor",43,"Female","White"
40,330000,"South","Above_Bachelor",64,"Male","White"
40,50000,"Midwest","Some_College",30,"Female","White"
40,60000,"Midwest","Some_College",50,"Female","White"
40,40000,"West","Bachelor",22,"Female","Other"
40,94000,"South","Some_College",46,"Female","White"
40,102000,"Northeast","Bachelor",49,"Male","White"
40,41000,"West","Bachelor",34,"Male","White"
55,110000,"West","Above_Bachelor",37,"Female","White"
35,3000,"South","Above_Bachelor",26,"Female","White"
40,36000,"West","High_School",51,"Male","Other"
40,42000,"Midwest","Some_College",24,"Male","White"
40,65000,"Northeast","Some_College",65,"Male","Other"
40,30000,"West","High_School",32,"Male","Other"
25,5000,"South","High_School",58,"Female","Other"
50,90000,"Midwest","Bachelor",36,"Male","Other"
55,30000,"Midwest","High_School",42,"Female","White"
65,684000,"West","Above_Bachelor",47,"Male","Asian"
50,36000,"Midwest","High_School",23,"Male","White"
40,250000,"West","Above_Bachelor",48,"Female","White"
40,40900,"Midwest","High_School",63,"Female","White"
35,18000,"West","High_School",25,"Male","White"
20,25000,"Midwest","High_School",33,"Male","Black"
40,88000,"Midwest","Some_College",63,"Male","White"
40,37000,"West","Below_High_School",36,"Male","Other"
40,110000,"Northeast","Above_Bachelor",27,"Female","Asian"
60,110000,"South","Some_College",33,"Male","Asian"
24,16000,"West","Below_High_School",25,"Male","Other"
65,65000,"Northeast","Some_College",62,"Male","White"
60,75000,"South","High_School",34,"Male","Other"
40,43000,"Northeast","High_School",36,"Female","Black"
40,12000,"West","Bachelor",41,"Female","Asian"
15,17000,"West","Below_High_School",55,"Female","Other"
40,35000,"South","High_School",63,"Male","Black"
24,4500,"South","High_School",19,"Female","White"
30,2000,"South","High_School",34,"Female","White"
40,60000,"West","Bachelor",39,"Female","Other"
40,56000,"South","High_School",61,"Female","White"
40,29800,"South","High_School",21,"Female","White"
40,125000,"Midwest","Above_Bachelor",49,"Female","White"
40,116000,"Northeast","Above_Bachelor",36,"Male","Other"
45,100000,"Midwest","Above_Bachelor",64,"Male","White"
45,65000,"Midwest","Bachelor",38,"Female","White"
50,47000,"West","High_School",63,"Male","Other"
40,29000,"South","High_School",35,"Female","White"
30,606000,"South","Above_Bachelor",49,"Male","White"
40,120000,"Midwest","Above_Bachelor",45,"Female","White"
40,75000,"Northeast","Some_College",61,"Female","White"
40,19000,"Northeast","Bachelor",20,"Male","White"
40,100000,"Midwest","Bachelor",35,"Male","White"
40,138000,"West","Bachelor",24,"Male","Asian"
40,30000,"Midwest","Some_College",32,"Female","White"
40,49000,"West","Some_College",24,"Female","Other"
25,12000,"South","Above_Bachelor",45,"Male","White"
30,18100,"South","High_School",55,"Female","Black"
40,102000,"South","Above_Bachelor",43,"Male","White"
60,50000,"Northeast","Bachelor",58,"Female","White"
38,41000,"Midwest","Some_College",47,"Male","White"
32,51000,"Midwest","Some_College",63,"Female","White"
35,100000,"Midwest","Above_Bachelor",65,"Female","White"
20,6000,"Northeast","Some_College",20,"Female","Asian"
32,51000,"South","Some_College",56,"Female","White"
40,200000,"West","Above_Bachelor",33,"Female","Asian"
35,730,"South","Bachelor",57,"Female","Other"
40,62000,"Midwest","High_School",55,"Male","White"
40,55000,"South","Above_Bachelor",37,"Male","White"
40,250000,"West","Bachelor",50,"Male","Asian"
40,50000,"Midwest","High_School",49,"Male","White"
30,50000,"South","Bachelor",64,"Male","White"
40,160000,"Northeast","Bachelor",32,"Male","White"
35,8400,"South","High_School",43,"Male","Other"
60,60000,"Northeast","Bachelor",43,"Female","Asian"
40,45000,"West","Some_College",36,"Female","Asian"
24,41500,"Midwest","Some_College",60,"Female","White"
80,250000,"Northeast","Bachelor",56,"Male","White"
50,89000,"South","High_School",33,"Male","White"
40,45000,"South","Some_College",50,"Male","White"
47,85000,"West","Some_College",61,"Female","White"
10,50000,"West","Above_Bachelor",25,"Female","Asian"
40,150000,"Northeast","Bachelor",60,"Male","Other"
44,225000,"Northeast","Above_Bachelor",49,"Male","White"
40,57000,"West","Some_College",48,"Female","White"
43,52000,"Midwest","Bachelor",25,"Male","White"
