UHRSWORK,INCWAGE,region,education_level,age,gender,race_group
40,56629,West,Bachelor,65,Female,Other
32,25344,South,High_School,58,Female,White
32,22892,Northeast,Below_High_School,53,Female,Asian
33,33710,West,High_School,62,Male,Black
36,46231,West,Some_College,61,Male,White
24,8303,West,Below_High_School,35,Male,White
35,14787,Midwest,Below_High_School,39,Male,White
37,60894,West,Bachelor,53,Male,Other
33,42285,Northeast,Some_College,56,Female,Other
44,40924,West,Some_College,65,Female,Black
38,30924,West,High_School,40,Male,Asian
36,28070,Midwest,High_School,64,Male,Asian
32,30642,South,High_School,54,Female,White
30,23065,Midwest,Below_High_School,20,Male,Other
38,46662,Northeast,Some_College,30,Female,White
33,46397,Midwest,Some_College,56,Male,Other
43,54480,South,Bachelor,40,Male,Black
31,32756,Midwest,High_School,22,Female,White
28,22369,Northeast,Below_High_School,60,Male,Asian
27,12053,Midwest,Below_High_School,64,Male,White
35,39023,Midwest,High_School,31,Male,White
42,40730,South,Some_College,62,Male,White
28,14519,West,Below_High_School,43,Male,White
38,44777,Northeast,High_School,35,Male,White
34,30186,Northeast,Below_High_School,42,Female,White
32,51337,Midwest,Some_College,53,Female,Other
27,22853,South,Below_High_School,63,Female,Other
31,32147,West,High_School,49,Female,White
45,57698,Northeast,Bachelor,50,Female,Asian
33,39696,Midwest,High_School,34,Male,Asian
33,23666,South,High_School,60,Male,White
34,20870,Midwest,Below_High_School,59,Male,White
32,29060,West,High_School,39,Female,White
24,32862,West,High_School,22,Female,White
22,31427,West,High_School,42,Female,Asian
27,21119,South,High_School,49,Male,Asian
39,32840,South,Some_College,63,Male,White
35,33164,West,Some_College,60,Female,Black
29,22865,West,Below_High_School,25,Male,Other
34,59089,Midwest,Bachelor,47,Male,Black
28,17610,Northeast,Below_High_School,54,Female,White
35,47276,West,Some_College,49,Female,Black
43,40859,West,High_School,37,Male,Other
33,16954,Midwest,Below_High_School,30,Female,Black
33,63027,Northeast,Bachelor,49,Female,White
38,67167,Northeast,Bachelor,51,Female,White
30,40880,Northeast,High_School,44,Male,White
42,33738,West,High_School,43,Female,Black
34,23670,South,High_School,55,Male,White
33,24503,West,Below_High_School,19,Male,Asian
34,25941,Midwest,Below_High_School,54,Male,Asian
36,29589,West,High_School,35,Female,Other
30,33903,Midwest,High_School,57,Female,White
24,17244,West,Below_High_School,25,Female,Black
48,81581,West,Above_Bachelor,21,Male,White
29,20766,Northeast,Below_High_School,35,Male,White
48,53773,West,Bachelor,64,Male,White
37,51923,South,Bachelor,26,Female,Other
35,22769,West,Below_High_School,21,Male,Asian
31,41975,Northeast,High_School,59,Female,White
43,81883,South,Above_Bachelor,55,Male,Other
34,36601,South,High_School,22,Female,Asian
37,36433,Northeast,High_School,28,Female,White
44,32164,South,High_School,37,Female,White
36,45305,Northeast,High_School,22,Male,White
43,61602,Midwest,Bachelor,50,Female,Black
39,41841,South,Some_College,65,Female,White
38,25727,West,High_School,59,Female,Other
34,42030,West,Some_College,41,Male,White
33,45005,South,Some_College,31,Female,Asian
37,32374,West,High_School,48,Female,White
36,21057,Midwest,Below_High_School,43,Female,White
33,41219,West,Some_College,33,Male,Other
37,40525,Northeast,Some_College,65,Female,Other
40,28371,Northeast,High_School,28,Female,White
38,32780,West,High_School,55,Male,White
39,39087,Northeast,Some_College,50,Female,White
25,30959,South,High_School,52,Female,White
20,13397,South,Below_High_School,60,Female,Asian
41,54433,South,Bachelor,62,Female,White
23,4377,West,Below_High_School,57,Female,White
37,36813,West,High_School,57,Male,White
28,17291,Northeast,Below_High_School,52,Female,Other
38,27079,West,High_School,44,Female,Asian
25,27215,Midwest,Below_High_School,29,Male,Asian
38,41407,Northeast,High_School,63,Male,Other
35,38087,Northeast,High_School,30,Female,Other
29,43264,Northeast,Some_College,46,Female,Black
34,39398,Northeast,High_School,51,Female,White
38,29303,South,High_School,43,Male,Black
32,45278,South,Some_College,19,Male,Other
38,20251,Midwest,Below_High_School,57,Male,Other
37,40450,West,Some_College,50,Male,Black
47,60785,Midwest,Bachelor,41,Male,White
35,51127,Midwest,Some_College,46,Male,Asian
27,18925,Northeast,Below_High_School,60,Female,Black
32,46609,Midwest,High_School,40,Male,Black
31,33221,Midwest,High_School,43,Female,Asian
48,80402,West,Above_Bachelor,19,Female,Black
30,38444,West,High_School,18,Male,Black
21,11913,Midwest,Below_High_School,56,Male,Black
30,34245,Midwest,High_School,29,Female,White
34,41362,South,Some_College,56,Male,White
33,34583,West,Some_College,34,Male,White
36,36688,West,High_School,33,Male,Asian
20,14760,Midwest,Below_High_School,58,Male,Black
32,20778,Midwest,Below_High_School,18,Male,White
30,46759,Northeast,High_School,30,Male,Black
16,27973,South,Below_High_School,58,Male,White
39,35997,South,Some_College,36,Male,Black
36,29337,Northeast,High_School,35,Male,Other
40,30330,South,High_School,65,Male,White
31,33218,Midwest,High_School,32,Male,Other
33,33379,South,High_School,33,Male,White
48,27095,West,High_School,30,Male,White
28,20389,West,Below_High_School,22,Female,Black
22,9616,West,Below_High_School,49,Female,Black
31,24994,South,Below_High_School,55,Male,Black
31,34722,Midwest,High_School,30,Female,Asian
48,43589,Northeast,Some_College,31,Female,Black
28,17195,Northeast,Below_High_School,44,Female,Asian
47,39877,Northeast,High_School,36,Female,Black
36,33264,West,High_School,64,Male,Other
31,30206,West,High_School,63,Male,Other
34,19944,Midwest,Below_High_School,49,Male,White
22,15557,Midwest,Below_High_School,53,Female,Asian
38,44541,Northeast,Some_College,44,Male,White
37,32687,South,High_School,33,Female,Black
34,35404,Northeast,High_School,27,Female,Asian
38,39333,South,Some_College,60,Male,White
32,40990,Northeast,High_School,21,Male,Black
34,34697,West,High_School,18,Female,Other
38,40954,West,Some_College,57,Male,Asian
42,59240,West,Bachelor,41,Female,White
47,68539,Northeast,Bachelor,23,Male,Asian
36,47464,Northeast,High_School,32,Male,Black
38,32143,South,High_School,56,Male,Other
28,24219,West,Below_High_School,44,Male,Asian
35,68003,Northeast,Bachelor,62,Male,White
38,47666,Northeast,Some_College,41,Female,Other
26,35401,West,High_School,46,Female,Black
29,42093,West,Some_College,19,Female,Asian
32,21122,West,Below_High_School,52,Female,White
41,92514,Northeast,Above_Bachelor,24,Female,White
28,19432,South,Below_High_School,33,Male,Black
29,32122,Northeast,High_School,53,Female,White
53,72670,South,Above_Bachelor,57,Male,Other
33,38151,West,High_School,41,Female,White
27,27924,West,High_School,61,Female,Asian
28,21320,South,Below_High_School,30,Female,Asian
31,18132,Midwest,Below_High_School,37,Male,White
33,31917,Northeast,High_School,39,Male,White
29,25297,Midwest,Below_High_School,40,Female,Asian
34,45127,South,Some_College,59,Female,White
39,68788,Midwest,Bachelor,31,Female,White
35,28589,South,High_School,21,Male,White
29,21649,South,Below_High_School,43,Female,White
36,34324,West,High_School,39,Male,Black
34,28992,South,High_School,60,Female,Asian
24,30681,South,High_School,51,Male,White
34,21128,Northeast,High_School,60,Female,Other
34,29949,Midwest,Below_High_School,32,Male,Black
42,49786,Northeast,Some_College,59,Female,White
39,67586,Northeast,Bachelor,48,Female,White
37,66084,West,Bachelor,28,Female,Other
42,32089,Northeast,High_School,57,Male,Asian
44,27341,West,High_School,27,Male,Other
33,35871,Midwest,High_School,27,Female,White
27,39846,Northeast,High_School,33,Male,White
32,9850,West,Below_High_School,35,Male,White
45,40178,Northeast,High_School,54,Female,Asian
30,22383,South,Below_High_School,41,Female,Asian
35,15421,South,Below_High_School,49,Female,White
38,24805,West,High_School,65,Male,Asian
44,39562,West,High_School,49,Male,White
41,51655,Midwest,Bachelor,58,Male,Black
36,17470,Midwest,Below_High_School,50,Male,Asian
40,58275,West,Bachelor,56,Female,White
38,34758,South,High_School,45,Female,Other
24,22581,Northeast,Below_High_School,18,Male,Asian
41,33493,South,Some_College,49,Female,White
33,25920,Northeast,Below_High_School,34,Male,White
34,32725,Midwest,High_School,24,Male,White
29,32963,West,High_School,54,Female,Asian
38,38830,Northeast,High_School,26,Male,Other
49,79996,South,Above_Bachelor,35,Male,Asian
33,14847,Northeast,Below_High_School,48,Male,Asian
31,13616,West,Below_High_School,51,Male,White
43,41432,Northeast,Some_College,62,Female,Other
36,34044,West,High_School,64,Male,Other
19,14923,South,Below_High_School,62,Female,White
32,34070,Northeast,High_School,38,Female,White
41,33173,Northeast,High_School,30,Female,White
25,27920,South,High_School,56,Female,White
35,23964,South,Below_High_School,27,Male,White
26,20237,South,Below_High_School,48,Female,Other
30,21388,West,Below_High_School,39,Female,White
43,78807,West,Above_Bachelor,52,Female,Other
36,34121,West,High_School,32,Female,Other
33,33317,West,High_School,63,Male,Asian
39,47636,Midwest,Some_College,37,Male,White
35,27703,South,High_School,53,Male,Black
39,12177,Northeast,Below_High_School,53,Female,White
41,43212,Northeast,High_School,62,Female,Black
35,32855,Midwest,High_School,62,Female,White
50,48891,South,Bachelor,60,Female,White
38,8080,Northeast,Below_High_School,30,Female,Asian
38,31104,West,High_School,26,Female,Other
39,39945,Northeast,Some_College,49,Female,Other
35,30660,Midwest,High_School,23,Male,White
36,32875,South,Some_College,39,Female,White
41,33643,West,High_School,28,Female,White
24,20620,Midwest,Below_High_School,35,Female,Asian
27,28485,Northeast,High_School,49,Male,Black
49,75103,Midwest,Above_Bachelor,39,Male,Other
35,45277,West,Some_College,37,Female,Black
40,34633,South,High_School,58,Female,Other
38,43307,Midwest,Some_College,57,Female,Other
32,16617,West,Below_High_School,63,Male,White
34,16568,West,Below_High_School,62,Male,Asian
39,56552,Northeast,Some_College,43,Male,White
39,46625,Northeast,Some_College,22,Female,Other
38,61192,West,Bachelor,18,Male,White
41,74329,Midwest,Above_Bachelor,47,Female,White
35,38369,Midwest,High_School,47,Male,Black
21,19575,West,Below_High_School,31,Female,White
37,60714,West,Bachelor,24,Male,Asian
24,19563,South,Below_High_School,65,Female,Asian
44,65467,South,Above_Bachelor,51,Female,Other
42,57374,West,Bachelor,21,Female,Asian
29,36675,Northeast,High_School,26,Female,White
33,40147,Northeast,High_School,46,Female,White
38,37609,Midwest,High_School,46,Female,Asian
44,78429,Northeast,Above_Bachelor,51,Female,Asian
41,45416,Midwest,Some_College,65,Male,Black
38,33793,South,High_School,48,Male,Black
41,29048,South,High_School,31,Female,Asian
46,51681,South,Bachelor,31,Female,Black
34,40009,West,High_School,31,Male,White
30,59876,West,Bachelor,42,Female,Black
32,18626,South,Below_High_School,37,Male,Black
24,13178,South,Below_High_School,61,Female,Asian
43,48329,Northeast,Some_College,62,Male,White
35,48160,West,Some_College,32,Male,Other
45,35997,West,High_School,48,Female,White
39,44136,Midwest,High_School,28,Male,White
26,29918,West,High_School,19,Male,Black
33,25140,South,High_School,52,Female,Other
39,54673,Midwest,Some_College,42,Female,White
45,42754,Northeast,High_School,38,Male,Asian
32,39962,Midwest,Some_College,39,Female,White
35,30011,Midwest,High_School,26,Female,Asian
39,38984,Northeast,High_School,27,Female,White
33,34592,Northeast,High_School,39,Male,Black
37,37859,Midwest,High_School,62,Male,Black
42,49162,Northeast,Some_College,24,Female,White
26,34279,Northeast,High_School,43,Male,White
34,31360,Midwest,High_School,39,Male,Black
51,50260,South,Bachelor,49,Female,Black
39,30954,Midwest,High_School,61,Female,Other
33,44056,Northeast,Some_College,38,Female,White
42,33992,West,High_School,36,Female,Other
38,39994,Midwest,High_School,21,Male,Asian
44,34096,Midwest,High_School,33,Male,Asian
41,61421,Midwest,Bachelor,18,Male,Black
30,31096,West,Some_College,21,Female,Asian
38,45159,West,High_School,35,Male,White
27,15361,Midwest,Below_High_School,28,Female,Other
29,42316,Northeast,Some_College,34,Female,Asian
35,26150,Midwest,High_School,46,Female,Other
40,37918,Midwest,Some_College,28,Female,Black
29,39008,West,High_School,18,Male,Black
44,74467,South,Above_Bachelor,59,Male,White
31,42342,Northeast,High_School,29,Male,White
35,8732,South,Below_High_School,26,Female,White
38,37502,West,High_School,25,Male,Black
34,54215,Midwest,Bachelor,47,Female,White
42,43671,West,Some_College,43,Male,Black
36,46780,Midwest,Some_College,56,Female,White
34,36732,Northeast,High_School,24,Female,White
38,26337,West,Below_High_School,36,Male,White
38,55732,South,Some_College,57,Male,Asian
37,42159,West,Some_College,52,Male,White
35,36696,Midwest,High_School,65,Male,Black
36,16595,Northeast,Below_High_School,60,Female,Black
32,39883,Northeast,High_School,62,Male,White
22,39878,South,High_School,59,Female,Black
31,38122,Midwest,Some_College,24,Female,Other
42,78063,Midwest,Above_Bachelor,44,Female,Other
39,33170,Northeast,High_School,28,Female,Asian
31,26262,South,High_School,49,Male,White
32,32565,Northeast,High_School,45,Female,White
32,15827,South,Below_High_School,39,Female,White
36,37632,Northeast,High_School,43,Male,Asian
30,34652,Midwest,High_School,64,Male,Asian
29,20114,South,Below_High_School,29,Male,White
38,42360,Northeast,Some_College,38,Male,Black
29,19122,South,Below_High_School,31,Male,Asian
30,14089,Midwest,Below_High_School,48,Male,Other
26,7318,South,Below_High_School,57,Female,Asian
24,21609,South,High_School,62,Female,Other
49,82339,Midwest,Above_Bachelor,24,Male,Black
45,46940,Northeast,Some_College,28,Female,Other
39,64040,Northeast,Bachelor,58,Female,White
24,23195,Midwest,Below_High_School,25,Male,White
36,28889,Midwest,High_School,29,Male,Black
43,43772,West,Some_College,36,Female,Asian
37,20459,West,Below_High_School,64,Female,Black
32,14842,South,Below_High_School,42,Female,Black
41,50666,South,Bachelor,55,Female,Other
33,19543,Midwest,Below_High_School,18,Male,Asian
36,20321,Northeast,Below_High_School,34,Male,Other
27,22863,Midwest,High_School,44,Female,White
31,40082,South,Some_College,21,Male,White
37,21574,South,Below_High_School,22,Male,Black
29,14629,South,Below_High_School,46,Female,Black
41,38922,West,High_School,34,Male,Asian
41,53264,West,Bachelor,65,Male,White
36,15803,Northeast,Below_High_School,26,Female,White
36,37523,South,High_School,37,Male,Black
47,61676,West,Bachelor,29,Male,Black
35,41722,Midwest,Some_College,50,Female,Black
41,47143,West,Some_College,53,Male,White
31,22504,South,Below_High_School,24,Male,White
38,28714,South,High_School,55,Female,Other
34,14394,West,Below_High_School,29,Female,Other
43,45740,Midwest,Some_College,35,Male,Asian
33,22267,Midwest,Below_High_School,18,Female,White
27,21640,Midwest,Below_High_School,38,Male,Black
45,79053,Midwest,Above_Bachelor,56,Female,White
39,18599,Midwest,Below_High_School,27,Male,Asian
33,28413,South,Some_College,45,Female,White
36,30420,Midwest,High_School,37,Female,White
40,64180,Northeast,Bachelor,40,Female,Other
35,25216,Northeast,Below_High_School,34,Male,Asian
20,21352,South,Below_High_School,57,Female,White
45,82129,Midwest,Above_Bachelor,51,Male,White
40,40573,West,High_School,55,Male,White
38,24423,South,High_School,22,Male,White
33,11267,Midwest,Below_High_School,52,Female,Asian
50,63289,Northeast,Bachelor,32,Male,White
40,32035,West,Some_College,40,Male,Other
35,36782,Midwest,High_School,35,Female,White
34,32669,Midwest,High_School,41,Female,White
49,66786,Midwest,Above_Bachelor,41,Female,Black
41,49910,West,Some_College,58,Male,Asian
40,24745,Northeast,Below_High_School,60,Male,White
30,44137,Midwest,Some_College,40,Female,Asian
47,43347,Northeast,Some_College,59,Female,Asian
39,21316,Midwest,Below_High_School,35,Female,White
25,20302,West,Below_High_School,42,Female,White
33,46029,Northeast,Some_College,36,Male,Asian
29,31611,Northeast,High_School,29,Female,Black
39,43225,South,Some_College,50,Male,Black
37,19929,Northeast,Below_High_School,49,Female,White
50,91404,Northeast,Above_Bachelor,20,Female,White
37,64128,Northeast,Bachelor,61,Male,Other
47,66630,Northeast,Bachelor,26,Male,Other
23,22771,Midwest,Below_High_School,21,Male,White
40,59490,West,Bachelor,40,Female,White
34,23669,Northeast,Below_High_School,29,Female,Other
30,41816,West,Some_College,31,Female,White
49,84767,Northeast,Above_Bachelor,30,Female,Other
